22929, 32.866486, -117.218000, 0.00, 0, 1286, 0, 0, 356, -0.05, -0.08, 0.94
22976, 32.866486, -117.218000, 0.00, 0, 1281, 0, 0, 356, -0.04, -0.11, 0.96
23010, 32.866486, -117.218000, 0.00, 0, 1281, 0, 0, 356, -0.05, -0.11, 0.93
23050, 32.866486, -117.218000, 0.00, 0, 1284, 0, 0, 356, -0.05, -0.07, 0.93
23091, 32.866486, -117.218000, 0.00, 0, 1284, 0, 0, 356, -0.04, -0.10, 0.96
23131, 32.866486, -117.218000, 0.00, 0, 1281, 0, 0, 356, -0.06, -0.11, 0.92
23172, 32.866486, -117.218000, 0.00, 0, 1281, 0, 0, 356, -0.06, -0.09, 0.92
23208, 32.866486, -117.218000, 0.00, 0, 1281, 0, 0, 356, -0.05, -0.09, 0.95
23256, 32.866486, -117.218000, 0.00, 0, 1287, 0, 0, 356, -0.05, -0.11, 0.95
23291, 32.866486, -117.218000, 0.00, 0, 1289, 0, 0, 356, -0.05, -0.11, 0.93
23328, 32.866486, -117.218000, 0.00, 0, 1289, 0, 0, 356, -0.05, -0.07, 0.94
23370, 32.866486, -117.218000, 0.00, 0, 1296, 0, 0, 356, -0.04, -0.10, 0.96
23410, 32.866486, -117.218000, 0.00, 0, 1296, 0, 0, 356, -0.05, -0.11, 0.91
23450, 32.866486, -117.218000, 0.00, 0, 1301, 0, 0, 356, -0.06, -0.09, 0.91
23490, 32.866486, -117.218000, 0.00, 0, 1305, 0, 0, 356, -0.05, -0.07, 0.95
23533, 32.866486, -117.218000, 0.00, 0, 1305, 0, 0, 356, -0.05, -0.11, 0.96
23571, 32.866486, -117.218000, 0.00, 0, 1305, 0, 0, 356, -0.06, -0.12, 0.91
23609, 32.866486, -117.218000, 0.00, 0, 1305, 0, 0, 356, -0.05, -0.07, 0.93
23649, 32.866486, -117.218000, 0.00, 0, 1297, 0, 0, 356, -0.05, -0.09, 0.94
23692, 32.866486, -117.218000, 0.00, 0, 1294, 0, 0, 356, -0.05, -0.12, 0.95
23730, 32.866486, -117.218000, 0.00, 0, 1294, 0, 0, 356, -0.05, -0.10, 0.93
23774, 32.866486, -117.218000, 0.00, 0, 1300, 0, 0, 356, -0.04, -0.07, 0.93
23810, 32.866486, -117.218000, 0.00, 0, 1291, 0, 0, 356, -0.04, -0.11, 0.96
23849, 32.866486, -117.218000, 0.00, 0, 1291, 0, 0, 356, -0.07, -0.11, 0.92
23889, 32.866486, -117.218000, 0.00, 0, 1298, 0, 0, 356, -0.05, -0.08, 0.92
23928, 32.866486, -117.218000, 0.00, 0, 1298, 0, 0, 356, -0.04, -0.09, 0.94
23971, 32.866486, -117.218000, 0.00, 0, 1303, 0, 0, 356, -0.04, -0.12, 0.97
24009, 32.866486, -117.218000, 0.00, 0, 1298, 0, 0, 356, -0.06, -0.11, 0.91
24053, 32.866486, -117.218000, 0.00, 0, 1298, 0, 0, 356, -0.04, -0.07, 0.93
24091, 32.866486, -117.218000, 0.00, 0, 1302, 0, 0, 356, -0.04, -0.09, 0.96
24129, 32.866486, -117.218000, 0.00, 0, 1299, 0, 0, 356, -0.05, -0.09, 0.93
24170, 32.866486, -117.218000, 0.00, 0, 1299, 0, 0, 356, -0.05, -0.10, 0.90
24208, 32.866486, -117.218000, 0.00, 0, 1299, 0, 0, 356, -0.05, -0.08, 0.93
24251, 32.866486, -117.218000, 0.00, 0, 1299, 0, 0, 356, -0.04, -0.11, 0.96
24290, 32.866486, -117.218000, 0.00, 0, 1301, 0, 0, 356, -0.05, -0.11, 0.91
24331, 32.866486, -117.218000, 0.00, 0, 1298, 0, 0, 356, -0.06, -0.09, 0.91
24371, 32.866486, -117.218000, 0.00, 0, 1298, 0, 0, 356, -0.05, -0.07, 0.94
24409, 32.866486, -117.218000, 0.00, 0, 1297, 0, 0, 356, -0.04, -0.11, 0.95
24449, 32.866486, -117.218000, 0.00, 0, 1289, 0, 0, 356, -0.05, -0.12, 0.91
24488, 32.866486, -117.218000, 0.00, 0, 1289, 0, 0, 356, -0.05, -0.07, 0.93
24528, 32.866486, -117.218000, 0.00, 0, 1297, 0, 0, 356, -0.05, -0.10, 0.95
24573, 32.866486, -117.218000, 0.00, 0, 1298, 0, 0, 356, -0.05, -0.11, 0.92
24607, 32.866486, -117.218000, 0.00, 0, 1298, 0, 0, 356, -0.05, -0.11, 0.92
24648, 32.866486, -117.218000, 0.00, 0, 1295, 0, 0, 356, -0.05, -0.08, 0.95
24690, 32.866486, -117.218000, 0.00, 0, 1295, 0, 0, 356, -0.04, -0.12, 0.95
24727, 32.866486, -117.218000, 0.00, 0, 1287, 0, 0, 356, -0.03, -0.12, 0.94
24769, 32.866486, -117.218000, 0.00, 0, 1288, 0, 0, 356, -0.06, -0.08, 0.92
24808, 32.866486, -117.218000, 0.00, 0, 1288, 0, 0, 356, -0.04, -0.12, 0.97
24854, 32.866486, -117.218000, 0.00, 0, 1286, 0, 0, 356, -0.05, -0.10, 0.93
24889, 32.866486, -117.218000, 0.00, 0, 1286, 0, 0, 356, -0.05, -0.10, 0.92
24929, 32.866486, -117.218000, 0.00, 0, 1285, 0, 0, 356, -0.05, -0.08, 0.94
24970, 32.866486, -117.218000, 0.00, 0, 1284, 0, 0, 356, -0.04, -0.11, 0.96
25007, 32.866486, -117.218000, 0.00, 0, 1284, 0, 0, 356, -0.05, -0.11, 0.91
25048, 32.866486, -117.218000, 0.00, 0, 1288, 0, 0, 356, -0.07, -0.07, 0.92
25095, 32.866486, -117.218000, 0.00, 0, 1297, 0, 0, 356, -0.05, -0.10, 0.96
25126, 32.866486, -117.218000, 0.00, 0, 1297, 0, 0, 356, -0.05, -0.11, 0.93
25168, 32.866486, -117.218000, 0.00, 0, 1296, 0, 0, 356, -0.05, -0.09, 0.91
25208, 32.866486, -117.218000, 0.00, 0, 1296, 0, 0, 356, -0.04, -0.08, 0.95
25248, 32.866486, -117.218000, 0.00, 0, 1295, 0, 0, 356, -0.04, -0.12, 0.96
25288, 32.866486, -117.218000, 0.00, 0, 1293, 0, 0, 356, -0.05, -0.11, 0.91
25327, 32.866486, -117.218000, 0.00, 0, 1293, 0, 0, 356, -0.05, -0.08, 0.93
25374, 32.866486, -117.218000, 0.00, 0, 1290, 0, 0, 356, -0.05, -0.09, 0.95
25406, 32.866486, -117.218000, 0.00, 0, 1295, 0, 0, 356, -0.05, -0.11, 0.95
25447, 32.866486, -117.218000, 0.00, 0, 1295, 0, 0, 356, -0.05, -0.11, 0.92
25489, 32.866486, -117.218000, 0.00, 0, 1291, 0, 0, 356, -0.05, -0.07, 0.93
25527, 32.866486, -117.218000, 0.00, 0, 1291, 0, 0, 356, -0.05, -0.10, 0.96
25568, 32.866486, -117.218000, 0.00, 0, 1294, 0, 0, 356, -0.05, -0.12, 0.91
25607, 32.866486, -117.218000, 0.00, 0, 1293, 0, 0, 356, -0.06, -0.07, 0.92
25653, 32.866486, -117.218000, 0.00, 0, 1293, 0, 0, 356, -0.05, -0.09, 0.95
25688, 32.866486, -117.218000, 0.00, 0, 1293, 0, 0, 356, -0.05, -0.11, 0.95
25726, 32.866486, -117.218000, 0.00, 0, 1300, 0, 0, 356, -0.05, -0.12, 0.92
25769, 32.866486, -117.218000, 0.00, 0, 1300, 0, 0, 356, -0.05, -0.07, 0.92
25807, 32.866486, -117.218000, 0.00, 0, 1292, 0, 0, 356, -0.04, -0.11, 0.96
25846, 32.866486, -117.218000, 0.00, 0, 1292, 0, 0, 356, -0.05, -0.11, 0.95
25892, 32.866486, -117.218000, 0.00, 0, 1291, 0, 0, 356, -0.05, -0.09, 0.94
25927, 32.866486, -117.218000, 0.00, 0, 1290, 0, 0, 356, -0.05, -0.12, 0.92
25968, 32.866486, -117.218000, 0.00, 0, 1290, 0, 0, 356, -0.05, -0.07, 0.93
26006, 32.866486, -117.218000, 0.00, 0, 1281, 0, 0, 356, -0.04, -0.10, 0.96
26048, 32.866486, -117.218000, 0.00, 0, 1289, 0, 0, 356, -0.05, -0.10, 0.91
26088, 32.866486, -117.218000, 0.00, 0, 1289, 0, 0, 356, -0.05, -0.09, 0.92
26126, 32.866486, -117.218000, 0.00, 0, 1296, 0, 0, 356, -0.05, -0.08, 0.95
26203, 32.866486, -117.218000, 0.00, 0, 1287, 0, 0, 356, -0.05, -0.10, 0.93
26232, 32.866486, -117.218000, 0.00, 0, 1287, 0, 0, 356, -0.05, -0.10, 0.93
26278, 32.866486, -117.218000, 0.00, 0, 1289, 0, 0, 356, -0.05, -0.08, 0.94
26307, 32.866486, -117.218000, 0.00, 0, 1290, 0, 0, 356, -0.04, -0.11, 0.96
26346, 32.866486, -117.218000, 0.00, 0, 1290, 0, 0, 356, -0.05, -0.11, 0.93
26387, 32.866486, -117.218000, 0.00, 0, 1284, 0, 0, 356, -0.05, -0.07, 0.92
26427, 32.866486, -117.218000, 0.00, 0, 1285, 0, 0, 356, -0.04, -0.10, 0.95
26472, 32.866486, -117.218000, 0.00, 0, 1285, 0, 0, 356, -0.06, -0.11, 0.93
26506, 32.866486, -117.218000, 0.00, 0, 1283, 0, 0, 356, -0.06, -0.09, 0.93
26548, 32.866486, -117.218000, 0.00, 0, 1283, 0, 0, 356, -0.05, -0.08, 0.93
26588, 32.866486, -117.218000, 0.00, 0, 1283, 0, 0, 356, -0.05, -0.11, 0.97
26626, 32.866486, -117.218000, 0.00, 0, 1285, 0, 0, 356, -0.05, -0.11, 0.93
26668, 32.866486, -117.218000, 0.00, 0, 1285, 0, 0, 356, -0.05, -0.07, 0.94
26712, 32.866486, -117.218000, 0.00, 0, 1283, 0, 0, 356, -0.04, -0.10, 0.96
26745, 32.866486, -117.218000, 0.00, 0, 1284, 0, 0, 356, -0.06, -0.11, 0.92
26786, 32.866486, -117.218000, 0.00, 0, 1284, 0, 0, 356, -0.05, -0.08, 0.92
26826, 32.866486, -117.218000, 0.00, 0, 1284, 0, 0, 356, -0.05, -0.08, 0.94
26867, 32.866486, -117.218000, 0.00, 0, 1284, 0, 0, 356, -0.05, -0.10, 0.95
26905, 32.866486, -117.218000, 0.00, 0, 1281, 0, 0, 356, -0.05, -0.11, 0.93
26945, 32.866486, -117.218000, 0.00, 0, 1288, 0, 0, 356, -0.05, -0.08, 0.93
26992, 32.866486, -117.218000, 0.00, 0, 1288, 0, 0, 356, -0.04, -0.11, 0.96
27025, 32.866486, -117.218000, 0.00, 0, 1294, 0, 0, 356, -0.05, -0.10, 0.92
27067, 32.866486, -117.218000, 0.00, 0, 1292, 0, 0, 356, -0.07, -0.09, 0.91
27106, 32.866486, -117.218000, 0.00, 0, 1292, 0, 0, 356, -0.07, -0.11, 0.93
27147, 32.866486, -117.218000, 0.00, 0, 1288, 0, 0, 356, -0.07, -0.10, 0.93
27186, 32.866486, -117.218000, 0.00, 0, 1288, 0, 0, 356, -0.04, -0.08, 0.93
27225, 32.866486, -117.218000, 0.00, 0, 1293, 0, 0, 356, -0.02, -0.06, 0.94
27272, 32.866486, -117.218000, 0.00, 0, 1289, 0, 0, 356, -0.01, -0.11, 0.97
27304, 32.866486, -117.218000, 0.00, 0, 1289, 0, 0, 356, -0.04, -0.12, 0.91
27345, 32.866486, -117.218000, 0.00, 0, 1281, 0, 0, 356, -0.07, -0.10, 0.91
27387, 32.866486, -117.218000, 0.00, 0, 1284, 0, 0, 356, -0.06, -0.10, 0.96
27425, 32.866486, -117.218000, 0.00, 0, 1284, 0, 0, 356, -0.07, -0.11, 0.93
27466, 32.866486, -117.218000, 0.00, 0, 1288, 0, 0, 356, -0.07, -0.08, 0.93
27509, 32.866486, -117.218000, 0.00, 0, 1288, 0, 0, 356, -0.05, -0.07, 0.93
27546, 32.866486, -117.218000, 0.00, 0, 1284, 0, 0, 356, -0.03, -0.11, 0.97
27586, 32.866486, -117.218000, 0.00, 0, 1274, 0, 0, 356, -0.04, -0.12, 0.93
27624, 32.866486, -117.218000, 0.00, 0, 1274, 0, 0, 356, -0.04, -0.08, 0.92
27667, 32.866486, -117.218000, 0.00, 0, 1275, 0, 0, 356, -0.04, -0.12, 0.96
27706, 32.866486, -117.218000, 0.00, 0, 1273, 0, 0, 356, -0.06, -0.10, 0.93
27745, 32.866486, -117.218000, 0.00, 0, 1273, 0, 0, 356, -0.07, -0.06, 0.91
27791, 32.866486, -117.218000, 0.00, 0, 1282, 0, 0, 356, -0.06, -0.08, 0.94
27825, 32.866486, -117.218000, 0.00, 0, 1282, 0, 0, 356, -0.05, -0.11, 0.93
27866, 32.866486, -117.218000, 0.00, 0, 1279, 0, 0, 356, -0.04, -0.13, 0.93
27904, 32.866486, -117.218000, 0.00, 0, 1276, 0, 0, 356, -0.04, -0.09, 0.94
27947, 32.866486, -117.218000, 0.00, 0, 1276, 0, 0, 356, -0.03, -0.09, 0.96
27986, 32.866486, -117.218000, 0.00, 0, 1284, 0, 0, 356, -0.05, -0.10, 0.92
28024, 32.866486, -117.218000, 0.00, 0, 1282, 0, 0, 356, -0.06, -0.06, 0.92
28070, 32.866486, -117.218000, 0.00, 0, 1282, 0, 0, 356, -0.05, -0.10, 0.95
28105, 32.866486, -117.218000, 0.00, 0, 1276, 0, 0, 356, -0.05, -0.11, 0.92
28144, 32.866486, -117.218000, 0.00, 0, 1276, 0, 0, 356, -0.04, -0.09, 0.93
28185, 32.866486, -117.218000, 0.00, 0, 1283, 0, 0, 354, -0.05, -0.09, 0.95
28225, 32.866486, -117.218000, 0.00, 0, 1278, 0, 0, 352, -0.04, -0.10, 0.95
28266, 32.866486, -117.218000, 0.00, 0, 1278, 0, 0, 347, -0.05, -0.11, 0.92
28307, 32.866486, -117.218000, 0.00, 0, 1276, 0, 0, 357, -0.05, -0.08, 0.92
28346, 32.866486, -117.218000, 0.00, 0, 1277, 0, 0, 360, -0.04, -0.11, 0.97
28386, 32.866486, -117.218000, 0.00, 0, 1277, 0, 0, 360, -0.05, -0.12, 0.94
28424, 32.866486, -117.218000, 0.00, 0, 1274, 0, 0, 360, -0.05, -0.07, 0.92
28466, 32.866486, -117.218000, 0.00, 0, 1274, 0, 0, 362, -0.05, -0.10, 0.96
28505, 32.866486, -117.218000, 0.00, 0, 1276, 0, 0, 363, -0.05, -0.11, 0.93
28545, 32.866486, -117.218000, 0.00, 0, 1278, 0, 0, 363, -0.05, -0.08, 0.92
28589, 32.866486, -117.218000, 0.00, 0, 1278, 0, 0, 361, -0.05, -0.09, 0.93
28624, 32.866486, -117.218000, 0.00, 0, 1269, 0, 0, 360, -0.05, -0.11, 0.96
28666, 32.866486, -117.218000, 0.00, 0, 1272, 0, 0, 359, -0.05, -0.11, 0.93
28704, 32.866486, -117.218000, 0.00, 0, 1272, 0, 0, 359, -0.05, -0.08, 0.93
28743, 32.866486, -117.218000, 0.00, 0, 1277, 0, 0, 361, -0.05, -0.10, 0.96
28786, 32.866486, -117.218000, 0.00, 0, 1277, 0, 0, 362, -0.05, -0.11, 0.93
28824, 32.866486, -117.218000, 0.00, 0, 1275, 0, 0, 363, -0.05, -0.07, 0.94
28868, 32.866486, -117.218000, 0.00, 0, 1272, 0, 0, 364, -0.03, -0.10, 0.96
28904, 32.866486, -117.218000, 0.00, 0, 1272, 0, 0, 364, -0.05, -0.11, 0.95
28945, 32.866486, -117.218000, 0.00, 0, 1276, 0, 0, 364, -0.05, -0.07, 0.91
28984, 32.866486, -117.218000, 0.00, 0, 1268, 0, 0, 364, -0.05, -0.10, 0.96
29023, 32.866486, -117.218000, 0.00, 0, 1268, 0, 0, 364, -0.05, -0.10, 0.93
29066, 32.866486, -117.218000, 0.00, 0, 1270, 0, 0, 364, -0.05, -0.08, 0.93
29108, 32.866486, -117.218000, 0.00, 0, 1270, 0, 0, 363, -0.05, -0.09, 0.93
29144, 32.866486, -117.218000, 0.00, 0, 1273, 0, 0, 363, -0.05, -0.11, 0.94
29186, 32.866486, -117.218000, 0.00, 0, 1272, 0, 0, 363, -0.06, -0.10, 0.93
29223, 32.866486, -117.218000, 0.00, 0, 1272, 0, 0, 363, -0.05, -0.09, 0.93
29264, 32.866486, -117.218000, 0.00, 0, 1271, 0, 0, 363, -0.04, -0.09, 0.95
29302, 32.866486, -117.218000, 0.00, 0, 1273, 0, 0, 363, -0.05, -0.12, 0.91
29344, 32.866486, -117.218000, 0.00, 0, 1273, 0, 0, 363, -0.05, -0.08, 0.92
29388, 32.866486, -117.218000, 0.00, 0, 1280, 0, 0, 363, -0.05, -0.10, 0.96
29422, 32.866486, -117.218000, 0.00, 0, 1280, 0, 0, 363, -0.05, -0.11, 0.92
29465, 32.866486, -117.218000, 0.00, 0, 1268, 0, 0, 363, -0.06, -0.07, 0.93
29503, 32.866486, -117.218000, 0.00, 0, 1260, 0, 0, 365, -0.05, -0.11, 0.95
29543, 32.866486, -117.218000, 0.00, 0, 1260, 0, 0, 368, -0.05, -0.11, 0.93
29584, 32.866486, -117.218000, 0.00, 0, 1269, 0, 0, 370, -0.05, -0.07, 0.93
29624, 32.866486, -117.218000, 0.00, 0, 1272, 0, 0, 374, -0.04, -0.10, 0.94
29663, 32.866486, -117.218000, 0.00, 0, 1272, 0, 0, 382, -0.05, -0.09, 0.93
29704, 32.866486, -117.218000, 0.00, 0, 1263, 0, 0, 397, -0.04, -0.10, 0.96
29743, 32.866486, -117.218000, 0.00, 0, 1263, 0, 0, 418, -0.05, -0.12, 0.92
29785, 32.866486, -117.218000, 0.00, 0, 1267, 0, 0, 439, -0.04, -0.07, 0.93
29822, 32.866486, -117.218000, 0.00, 0, 1267, 0, 0, 452, -0.02, -0.08, 0.93
29863, 32.866486, -117.218000, 0.00, 0, 1267, 0, 0, 452, -0.11, -0.14, 0.84
29907, 32.866486, -117.218000, 0.00, 0, 1270, 0, 0, 446, -0.06, -0.09, 0.85
29943, 32.866486, -117.218000, 0.00, 0, 1271, 0, 0, 434, -0.05, -0.05, 0.98
29983, 32.866486, -117.218000, 0.00, 0, 1271, 0, 0, 422, -0.08, -0.07, 0.91
30022, 32.866486, -117.218000, 0.00, 0, 1265, 0, 0, 416, -0.08, -0.07, 0.89
30065, 32.866486, -117.218000, 0.00, 0, 1265, 0, 0, 412, -0.04, -0.12, 0.98
30103, 32.866486, -117.218000, 0.00, 0, 1264, 0, 0, 410, -0.05, -0.11, 0.94
30142, 32.866486, -117.218000, 0.00, 0, 1277, 0, 0, 410, -0.04, -0.08, 0.91
30188, 32.866486, -117.218000, 0.00, 0, 1277, 0, 0, 410, -0.04, -0.08, 0.93
30223, 32.866486, -117.218000, 0.00, 0, 1277, 0, 0, 410, -0.04, -0.10, 0.95
30264, 32.866486, -117.218000, 0.00, 0, 1274, 0, 0, 410, -0.07, -0.09, 0.92
30302, 32.866486, -117.218000, 0.00, 0, 1274, 0, 0, 410, -0.06, -0.08, 0.93
30344, 32.866486, -117.218000, 0.00, 0, 1273, 0, 0, 409, -0.05, -0.12, 0.95
30384, 32.866486, -117.218000, 0.00, 0, 1273, 0, 0, 409, -0.05, -0.11, 0.94
30425, 32.866486, -117.218000, 0.00, 0, 1270, 0, 0, 411, -0.05, -0.07, 0.93
30465, 32.866486, -117.218000, 0.00, 0, 1268, 0, 0, 411, -0.04, -0.10, 0.95
30502, 32.866486, -117.218000, 0.00, 0, 1268, 0, 0, 409, -0.06, -0.10, 0.92
30541, 32.866486, -117.218000, 0.00, 0, 1264, 0, 0, 409, -0.06, -0.06, 0.92
30583, 32.866486, -117.218000, 0.00, 0, 1264, 0, 0, 412, -0.04, -0.10, 0.95
30622, 32.866486, -117.218000, 0.00, 0, 1264, 0, 0, 415, -0.05, -0.11, 0.93
30664, 32.866486, -117.218000, 0.00, 0, 1269, 0, 0, 416, -0.05, -0.06, 0.92
30705, 32.866486, -117.218000, 0.00, 0, 1269, 0, 0, 416, -0.05, -0.09, 0.94
30743, 32.866486, -117.218000, 0.00, 0, 1272, 0, 0, 416, -0.05, -0.11, 0.93
30783, 32.866486, -117.218000, 0.00, 0, 1266, 0, 0, 416, -0.06, -0.08, 0.92
30821, 32.866486, -117.218000, 0.00, 0, 1266, 0, 0, 407, -0.06, -0.09, 0.93
30863, 32.866486, -117.218000, 0.00, 0, 1269, 0, 0, 392, -0.04, -0.10, 0.95
30902, 32.866486, -117.218000, 0.00, 0, 1264, 0, 0, 384, -0.05, -0.11, 0.92
30943, 32.866486, -117.218000, 0.00, 0, 1264, 0, 0, 383, -0.05, -0.08, 0.93
30987, 32.866486, -117.218000, 0.00, 0, 1266, 0, 0, 383, -0.04, -0.09, 0.96
31021, 32.866486, -117.218000, 0.00, 0, 1266, 0, 0, 383, -0.05, -0.11, 0.93
31063, 32.866486, -117.218000, 0.00, 0, 1259, 0, 0, 383, -0.06, -0.07, 0.91
31101, 32.866486, -117.218000, 0.00, 0, 1266, 0, 0, 383, -0.04, -0.09, 0.95
31142, 32.866486, -117.218000, 0.00, 0, 1266, 0, 0, 383, -0.04, -0.12, 0.93
31182, 32.866486, -117.218000, 0.00, 0, 1267, 0, 0, 383, -0.05, -0.07, 0.94
31225, 32.866486, -117.218000, 0.00, 0, 1262, 0, 0, 383, -0.03, -0.11, 0.96
31263, 32.866486, -117.218000, 0.00, 0, 1262, 0, 0, 383, -0.05, -0.13, 0.93
31300, 32.866486, -117.218000, 0.00, 0, 1254, 0, 0, 383, -0.05, -0.07, 0.93
31341, 32.866486, -117.218000, 0.00, 0, 1254, 0, 0, 383, -0.04, -0.11, 0.95
31383, 32.866486, -117.218000, 0.00, 0, 1258, 0, 0, 383, -0.05, -0.11, 0.92
31421, 32.866486, -117.218000, 0.00, 0, 1263, 0, 0, 383, -0.06, -0.06, 0.92
31462, 32.866486, -117.218000, 0.00, 0, 1263, 0, 0, 383, -0.05, -0.10, 0.93
31505, 32.866486, -117.218000, 0.00, 0, 1259, 0, 0, 383, -0.05, -0.11, 0.94
31542, 32.866486, -117.218000, 0.00, 0, 1254, 0, 0, 383, -0.05, -0.07, 0.93
31582, 32.866486, -117.218000, 0.00, 0, 1254, 0, 0, 383, -0.05, -0.10, 0.95
31621, 32.866486, -117.218000, 0.00, 0, 1258, 0, 0, 383, -0.06, -0.11, 0.93
31664, 32.866486, -117.218000, 0.00, 0, 1258, 0, 0, 383, -0.05, -0.08, 0.93
31702, 32.866486, -117.218000, 0.00, 0, 1262, 0, 0, 383, -0.05, -0.10, 0.94
31740, 32.866486, -117.218000, 0.00, 0, 1258, 0, 0, 383, -0.06, -0.10, 0.95
31787, 32.866486, -117.218000, 0.00, 0, 1258, 0, 0, 383, -0.05, -0.07, 0.91
31821, 32.866486, -117.218000, 0.00, 0, 1263, 0, 0, 383, -0.05, -0.10, 0.93
31861, 32.866486, -117.218000, 0.00, 0, 1262, 0, 0, 383, -0.05, -0.11, 0.94
31900, 32.866486, -117.218000, 0.00, 0, 1262, 0, 0, 383, -0.05, -0.09, 0.93
31942, 32.866486, -117.218000, 0.00, 0, 1260, 0, 0, 383, -0.05, -0.09, 0.93
31982, 32.866486, -117.218000, 0.00, 0, 1260, 0, 0, 383, -0.05, -0.09, 0.93
32023, 32.866486, -117.218000, 0.00, 0, 1258, 0, 0, 383, -0.05, -0.11, 0.93
32063, 32.866486, -117.218000, 0.00, 0, 1263, 0, 0, 383, -0.06, -0.09, 0.95
32101, 32.866486, -117.218000, 0.00, 0, 1263, 0, 0, 383, -0.05, -0.09, 0.96
32140, 32.866486, -117.218000, 0.00, 0, 1265, 0, 0, 383, -0.04, -0.11, 0.91
32181, 32.866486, -117.218000, 0.00, 0, 1257, 0, 0, 383, -0.06, -0.09, 0.93
32221, 32.866486, -117.218000, 0.00, 0, 1257, 0, 0, 383, -0.04, -0.10, 0.95
32263, 32.866486, -117.218000, 0.00, 0, 1261, 0, 0, 383, -0.05, -0.11, 0.93
32303, 32.866486, -117.218000, 0.00, 0, 1261, 0, 0, 383, -0.06, -0.07, 0.93
32342, 32.866486, -117.218000, 0.00, 0, 1257, 0, 0, 383, -0.04, -0.09, 0.95
32381, 32.866486, -117.218000, 0.00, 0, 1253, 0, 0, 383, -0.05, -0.12, 0.94
32419, 32.866486, -117.218000, 0.00, 0, 1253, 0, 0, 383, -0.05, -0.08, 0.94
32461, 32.866486, -117.218000, 0.00, 0, 1257, 0, 0, 383, -0.05, -0.10, 0.95
32500, 32.866486, -117.218000, 0.00, 0, 1258, 0, 0, 383, -0.05, -0.12, 0.93
32541, 32.866486, -117.218000, 0.00, 0, 1258, 0, 0, 383, -0.05, -0.08, 0.93
32584, 32.866486, -117.218000, 0.00, 0, 1254, 0, 0, 383, -0.04, -0.08, 0.95
32621, 32.866486, -117.218000, 0.00, 0, 1254, 0, 0, 383, -0.04, -0.12, 0.91
32662, 32.866486, -117.218000, 0.00, 0, 1254, 0, 0, 383, -0.06, -0.08, 0.93
32700, 32.866486, -117.218000, 0.00, 0, 1256, 0, 0, 383, -0.04, -0.11, 0.96
32739, 32.866486, -117.218000, 0.00, 0, 1256, 0, 0, 383, -0.05, -0.12, 0.93
32782, 32.866486, -117.218000, 0.00, 0, 1255, 0, 0, 383, -0.05, -0.07, 0.93
